,Unnamed: 0,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,lat,lng,tweet,urls,hashtags,language,mentions,photos,replies_count,retweets_count,likes_count,cashtags,link,retweet,quote_url,video,thumbnail,sentiment
6423,2764,2282345785596051456,-2867541473500665117,2020-04-07 22:00:54,2020-04-07 00:00:00,22:00:54,,229013223,newyorkbloodcenter,New York Blood Center,,,,"Be a hero so kids like Johnny have a fighting chance 💪 Recipients like him remind us why we do what we do! #nybloodcenter .
.
.
 #newyorkbloodcenter #donateblood #blooddonor #nyc #nyclife #newyork #ny #newyorker #newyorklife #newyorklike #blooddonation #giveblood #blooddonors #donatingblood #iloveny #ilovenewyork #adrp #coronavirus #covid19 #covid_19 #givebloodchallenge @adrpgiveblood  #todaysheroes #unsungheroes",[],"['nybloodcenter', 'newyorkbloodcenter', 'donateblood', 'blooddonor', 'nyc', 'nyclife', 'newyork', 'ny', 'newyorker', 'newyorklife', 'newyorklike', 'blooddonation', 'giveblood', 'blooddonors', 'donatingblood', 'iloveny', 'ilovenewyork', 'adrp', 'coronavirus', 'covid19', 'covid_19', 'givebloodchallenge', 'todaysheroes', 'unsungheroes']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e15/92681520_2352915088341138_4146173343099831120_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=0FRMJl-9ehMAX8UvPGi&oh=763c9e4928db695e9d72db2aa55507a7&oe=604D5F0C,0,0,23,[],https://instagram.com,False,,1,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e15/s640x640/92681520_2352915088341138_4146173343099831120_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=0FRMJl-9ehMAX8UvPGi&oh=7e49167fee4974165d89e4d5d2449c97&oe=604D6DE4,0.0
7807,4148,2137325171789816832,8889250669377225630,2019-09-20 19:50:36,2019-09-20 00:00:00,19:50:36,,229013223,newyorkbloodcenter,New York Blood Center,,,,"Double the give, double the love! Mary donated double red blood cells Denville Rotary Club Blood Drive! 2 thumbs up for Mary 👍👍 #nybloodcenter
.
.
 #newyorkbloodcenter #donateblood #blooddonor # nyc #nyclife #newyork #ny #newyorker #newyorklife #newyorklike #blooddonation #giveblood #blooddonors #donating blood #iloveny #ilovenewyork",[],"['nybloodcenter', 'newyorkbloodcenter', 'donateblood', 'blooddonor', 'nyclife', 'newyork', 'ny', 'newyorker', 'newyorklife', 'newyorklike', 'blooddonation', 'giveblood', 'blooddonors', 'donating', 'iloveny', 'ilovenewyork']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/69202190_102272381141397_4900736160761566346_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=y6f4f0GeRocAX_4qHj7&oh=05d50a592366285a0515fd9a47516bea&oe=6077455C,0,0,24,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e15/c8.0.1063.1063a/s640x640/69202190_102272381141397_4900736160761566346_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=y6f4f0GeRocAX_4qHj7&oh=0904a1c465d871903aa1b3f2a55e56ce&oe=60774B5D,0.125
6844,3185,2304543068910773760,-302408257331525075,2020-05-08 13:03:18,2020-05-08 00:00:00,13:03:18,,229013223,newyorkbloodcenter,New York Blood Center,,,,"We wanted to take a minute to celebrate Tony's commitment to his community, and supporting his wonderful wife Therese through blood donation!  Tony is an advocate and also part of the NYBC team! We're so proud to have he and Therese's support, and to be able to provide life-saving blood to people who need it, like Therese. Thank you Brooks family for your continued dedication to helping those in need! #nybloodcenter  #newyorkbloodcenter #donateblood #blooddonor #nyc #nyclife #newyork #ny #newyorker #newyorklife #newyorklike #blooddonation #giveblood #blooddonors #donatingblood #iloveny #ilovenewyork #adrp @adrpgiveblood  #givebloodchallenge #coronavirus #covid19 #covid_19",[],"['nybloodcenter', 'newyorkbloodcenter', 'donateblood', 'blooddonor', 'nyc', 'nyclife', 'newyork', 'ny', 'newyorker', 'newyorklife', 'newyorklike', 'blooddonation', 'giveblood', 'blooddonors', 'donatingblood', 'iloveny', 'ilovenewyork', 'adrp', 'givebloodchallenge', 'coronavirus', 'covid19', 'covid_19']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/96511941_163618085121613_344518161887874708_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=mOu9rmzCMB4AX8FNsok&oh=740944effcdfa022aa733b2e495255b7&oe=604DC56C,0,0,24,[],https://instagram.com,False,,1,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c0.420.1080.1080a/s640x640/96511941_163618085121613_344518161887874708_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=mOu9rmzCMB4AX8FNsok&oh=1992229511ecc27e1d436afbd70f6e9e&oe=604DE21D,0.66875
7666,4007,2098840889607467520,1362737780146813662,2019-07-29 17:29:26,2019-07-29 00:00:00,17:29:26,,229013223,newyorkbloodcenter,New York Blood Center,,,,"Here's a little #MotivationMonday for you! Meet Joseph, one of our Alyx donors. We are so inspired by his efforts to make a difference in the life of recipients 😊 #nybloodcenter",[],"['MotivationMonday', 'nybloodcenter']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/66673588_463171274267893_7281340450234024579_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=XCAX7zZuvPoAX8izw1Q&oh=75cbcee9d0be28ab1e15a59d6990dda0&oe=604FF077,1,0,25,[],https://instagram.com,False,,1,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/66673588_463171274267893_7281340450234024579_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=XCAX7zZuvPoAX8izw1Q&oh=75cbcee9d0be28ab1e15a59d6990dda0&oe=604FF077,-0.234375
7967,4308,2186662542670756096,-8232218142025267157,2019-11-27 21:35:09,2019-11-27 00:00:00,21:35:09,,229013223,newyorkbloodcenter,New York Blood Center,,,,"The Baby Charlotte Blood Drive is back this Friday, November 29 at @crosspointnj from 1:30pm-7:30pm
.
Appointments are available at tinyurl.com/NovDrive4BabyCharlotte or by calling 800.933.2566. Walk-ins are also welcome! #nybloodcenter #njbloodservices
.
.
.
 #newyorkbloodcenter #donateblood #blooddonor # nyc #nyclife #newyork #ny #newyorker #newyorklife #newyorklike #blooddonation #giveblood #blooddonors #donating blood #iloveny #ilovenewyork",[],"['nybloodcenter', 'njbloodservices', 'newyorkbloodcenter', 'donateblood', 'blooddonor', 'nyclife', 'newyork', 'ny', 'newyorker', 'newyorklife', 'newyorklike', 'blooddonation', 'giveblood', 'blooddonors', 'donating', 'iloveny', 'ilovenewyork']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/74662517_161350998439047_8849838231791885167_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=VAePIDrgTwgAX_j5dpY&oh=bccd0671bf3298414d83b71a56394c63&oe=60775EA8,0,0,25,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c0.112.1080.1080a/s640x640/74662517_161350998439047_8849838231791885167_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=VAePIDrgTwgAX_j5dpY&oh=391a59ed7d4cf11b35dafc4a60f4cf63&oe=60768907,0.4666666666666666
7483,3824,2167622436085507072,-5279301889853622703,2019-11-01 15:05:52,2019-11-01 00:00:00,15:05:52,,229013223,newyorkbloodcenter,New York Blood Center,,,,"Thank you for her chance to smile, and thank you for her life. Give more kids like Christian a chance – schedule your donation today! Link in bio #nybloodcenter
.
.
.
 #newyorkbloodcenter #donateblood #blooddonor # nyc #nyclife #newyork #ny #newyorker #newyorklife #newyorklike #blooddonation #giveblood #blooddonors #donating blood #iloveny #ilovenewyork",[],"['nybloodcenter', 'newyorkbloodcenter', 'donateblood', 'blooddonor', 'nyclife', 'newyork', 'ny', 'newyorker', 'newyorklife', 'newyorklike', 'blooddonation', 'giveblood', 'blooddonors', 'donating', 'iloveny', 'ilovenewyork']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/73310631_717878388735171_5637404923726300529_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=GzRaKo3yMsMAX_VoYYT&oh=48f7706d9ace00a1438fa0e9cc75bdff&oe=60759EA8,2,0,25,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/73310631_717878388735171_5637404923726300529_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=GzRaKo3yMsMAX_VoYYT&oh=eb93c26208b9fb1b33b9041c1f9ab59b&oe=6079091E,0.26666666666666666
7493,3834,2219170227924141056,-18313313579115933,2020-01-11 18:02:14,2020-01-11 00:00:00,18:02:14,,229013223,newyorkbloodcenter,New York Blood Center,,,,"Win a trip for 2 to Cancun, Mexico! 🧳🌴☀️
.
Donate in January, 2020 and you’ll go into the drawing to win a trip for 2 including round-trip flights and all-inclusive accommodation!
.
Every time you give blood, platelets or plasma in January, 2020 you’ll receive one entry into the drawing. The more times you donate, the more entries you’ll receive.
.
Winner will be drawn Wednesday, February 5, 2020
.
Donor must have a valid email address to enter. For full terms and conditions, go to nybc.org/hope
.
.
.
#nybloodcenter #nationalbooddonormonth #newyorkbloodcenter",[],"['nybloodcenter', 'nationalbooddonormonth', 'newyorkbloodcenter']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/80345546_119835532854953_4227101818608731234_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=qeQkrrOJhuMAX_QjpYj&oh=cf60254468900b8047d720c4c356905b&oe=60771326,6,0,25,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/80345546_119835532854953_4227101818608731234_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=qeQkrrOJhuMAX_QjpYj&oh=444a5fb81d047411821f60af3795ca54&oe=60771820,0.67
8486,4827,2095966421289584640,-7705678636782939170,2019-07-25 18:18:09,2019-07-25 00:00:00,18:18:09,,229013223,newyorkbloodcenter,New York Blood Center,,,,Are you a rockstar for a recipient? 🤘 Make your donation comeback today - sign up to donate today! Link in bio #nybloodcenter,[],['nybloodcenter'],,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/66106304_2076522099119144_3825665459631985650_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=n9ikns4Ja4QAX-yIsJD&oh=bbdbf38a45bc97588895def91f8ae50e&oe=60761852,2,0,25,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/66106304_2076522099119144_3825665459631985650_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=n9ikns4Ja4QAX-yIsJD&oh=955e781844689c722ec69344efeb5fae&oe=60759EEC,0.0
8411,4752,1964020214124652544,-7758383358250344715,2019-01-24 17:04:36,2019-01-24 00:00:00,17:04:36,,229013223,newyorkbloodcenter,New York Blood Center,,,,"Thanks to @westchester_county_government saving lives on Valentine’s Day! 💉❤️🌎 #nybloodcenter ・・・
This Valentine’s Day give a gift from your heart and donate a pint of blood! We have partnered with @newyorkbloodcenter to host a blood drive on February 14 at the Westchester County Center. To schedule an appointment, call 1-800-933-BLOOD! Your generosity is greatly appreciated. .
.
.
.
#MyWestchester #Westchester #BloodDrive #ValentinesDay #Valentine #NewYorkBloodCenter #Donate",[],"['nybloodcenter', 'MyWestchester', 'Westchester', 'BloodDrive', 'ValentinesDay', 'Valentine', 'NewYorkBloodCenter', 'Donate']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/49393754_304128746910595_3634103395079941310_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=QXiiGDrd_5kAX_CZMJr&oh=2b2e66802e9fafb9e56d302ce8c37cb9&oe=6078CBD2,0,0,26,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/49393754_304128746910595_3634103395079941310_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=QXiiGDrd_5kAX_CZMJr&oh=3e3630cf0d2b5f342b24b29e4e42b591&oe=60784467,0.12916666666666668
3114,3114,2391786911336782848,-6643923420529509937,2020-09-05 22:00:44,2020-09-05 00:00:00,22:00:44,,229013223,newyorkbloodcenter,New York Blood Center,,,,Are you on your way to save lives? Join us this holiday weekend to help those in need! Find a donation location near you today - link in bio! #nybloodcenter,[],['nybloodcenter'],,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/118723959_353574409156045_6659382898449511319_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=aYVUTMnCLnEAX-Zgg6G&tn=lElBvoPAzKHjreOs&ccb=7-4&oh=109247299da23b8ebe424ce20a931bb4&oe=608DA503&_nc_sid=4f375e,0,0,27,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/118723959_353574409156045_6659382898449511319_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=aYVUTMnCLnEAX-Zgg6G&ccb=7-4&oh=bd9da676013cf7299eca0a31df15c67d&oe=608BCEB9&_nc_sid=4efc9f,0.125
7839,4180,2020484807105387520,7184383897477109362,2019-04-12 14:49:40,2019-04-12 00:00:00,14:49:40,,229013223,newyorkbloodcenter,New York Blood Center,,,,"We started saving lives the same year The Beatles released their 1st album in the US - 55 years of saving lives. Now THAT is something to Feel Good about this Friday! Without using a number, how long have you been saving lives? #NYBloodCenter",[],['NYBloodCenter'],,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/54513680_599743800525837_5500317975940921202_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=1EVM_hxNBsEAX_EZVt5&oh=125ee7984ac2e736e041e18f90842bd3&oe=6078291B,4,0,27,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/54513680_599743800525837_5500317975940921202_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=1EVM_hxNBsEAX_EZVt5&oh=497b877ef7e810effb271d44f58ce431&oe=6077FA80,0.27499999999999997
2855,2855,2375147872007738880,3550891154665862,2020-08-13 23:01:57,2020-08-13 00:00:00,23:01:57,,229013223,newyorkbloodcenter,New York Blood Center,,,,Are you on your way? We need you! Find a donation location near you - link in bio! #nybloodcenter,[],['nybloodcenter'],,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/117256203_713197115897458_7218411239865902092_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=-q-GJeCBVPcAX90F5WZ&ccb=7-4&oh=c7547b5154dfefa2e79bb361f9986be7&oe=608D1FB1&_nc_sid=4f375e,0,0,27,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/117256203_713197115897458_7218411239865902092_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=-q-GJeCBVPcAX90F5WZ&ccb=7-4&oh=2976661096aa1c4f56b6a14b306656d7&oe=608B157A&_nc_sid=4efc9f,0.125
7827,4168,2103962869038005248,4931363823820687612,2019-08-05 19:05:40,2019-08-05 00:00:00,19:05:40,,229013223,newyorkbloodcenter,New York Blood Center,,,,Savin' lives is still cool 😎 Just ask blood donor Karen! #nybloodcenter,[],['nybloodcenter'],,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/67323054_483081855841250_8331676825948095720_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=P4Z3Ci_5hRUAX8I4vmd&oh=854270ae7c3813f17555299abb169e81&oe=6078234D,2,0,27,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/67323054_483081855841250_8331676825948095720_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=P4Z3Ci_5hRUAX8I4vmd&oh=ef04f829db1fc398f12e96b57ba8c407&oe=6075B82A,0.4375
7665,4006,1987290405050659328,6544362774457156990,2019-02-25 19:38:19,2019-02-25 00:00:00,19:38:19,,229013223,newyorkbloodcenter,New York Blood Center,,,,"Who saves lives? Who helps shelter animals in her spare time? Thanks @kcg3 from all the creatures you help! 💉❤️🗽#nybloodcenter #newyorkbloodcenter ・・・
☑️ sideways selfie ☑️ clean cages at cat rescue ☑️ donate platelets at @newyorkbloodcenter 🔲 vote @mmviverito for NYC Public Advocate tomorrow before work. . Just trying to do my part to make my community better, stronger, and more resilient (and maybe just a bit weirder)🤘🔥❤️🇺🇸",[],"['nybloodcenter', 'newyorkbloodcenter']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/52094230_248845685996147_4180159194335188474_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=h0CzvyHYmrQAX_kHcZ3&oh=a1bc03523761abb5b3895730e1881bc9&oe=60796AD5,0,0,28,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/52094230_248845685996147_4180159194335188474_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=h0CzvyHYmrQAX_kHcZ3&oh=109c02a3a775fb91617bd750ffbe337e&oe=6076BC64,0.32333333333333336
8323,4664,2238741696036474880,-2705979721917615826,2020-02-07 18:07:08,2020-02-07 00:00:00,18:07:08,,229013223,newyorkbloodcenter,New York Blood Center,,,,❤️We're proud to be rockin' our red today in honor of #NationalWearRedDay to support and raise awareness about cardiovascular disease!❤️ Who else is wearing their red? #nybloodcenter,[],"['NationalWearRedDay', 'nybloodcenter']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/82993874_875098099610222_4075465453483831136_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=rryzm8M2Qu4AX_zvqjL&oh=e2104e3d4e55ecefabebec96536a4b44&oe=60770D15,1,0,28,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c332.0.731.731a/s640x640/82993874_875098099610222_4075465453483831136_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=rryzm8M2Qu4AX_zvqjL&oh=40aa60f47fa8b307a6b3e80671cdf611&oe=607693A1,0.26666666666666666
7248,3589,2346671583709918720,5833493868568241015,2020-07-05 16:04:38,2020-07-05 00:00:00,16:04:38,,229013223,newyorkbloodcenter,New York Blood Center,,,,"Have you recovered from COVID-19? We still need your help! We're looking for those who have recovered from COVID-19 to sign up to give convalescent plasma. This type of plasma is used to treat those still fighting COVID-19. Sign up to give today: smarturl.it/NYBC_CPDonorIG #nybloodcenter
.
.
.
#coronavirus #covid19 #covid_19 #givebloodchallenge #combatcoronavirus #combatcovid19 @adrpgiveblood #convalescentplasma #plasma #donateCOVIDplasma #newyorkbloodcenter #donateblood #blooddonor #nyc #nyclife #newyork #ny #newyorker #newyorklife #newyorklike #blooddonation #giveblood #blooddonors #donatingblood #iloveny #ilovenewyork #adrp",[],"['nybloodcenter', 'coronavirus', 'covid19', 'covid_19', 'givebloodchallenge', 'combatcoronavirus', 'combatcovid19', 'convalescentplasma', 'plasma', 'donateCOVIDplasma', 'newyorkbloodcenter', 'donateblood', 'blooddonor', 'nyc', 'nyclife', 'newyork', 'ny', 'newyorker', 'newyorklife', 'newyorklike', 'blooddonation', 'giveblood', 'blooddonors', 'donatingblood', 'iloveny', 'ilovenewyork', 'adrp']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/106511655_1162571077422407_8907868642477251246_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=FfyF91KlXBMAX8Auv7i&oh=f34d6baf6bf739b25d4b68deab2e5205&oe=6075FC34,3,0,28,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/106511655_1162571077422407_8907868642477251246_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=FfyF91KlXBMAX8Auv7i&oh=c69770ef10df167383c9754d3595f0f5&oe=607387B8,0.0
5637,1978,2496853147132772352,-4377795258695127017,2021-01-28 21:08:35,2021-01-28 00:00:00,21:08:35,,229013223,newyorkbloodcenter,New York Blood Center,,,,"Listen up all you cool cats and kittens, (looking at you specifically Zoomers), we need you to take momentum and kick it up a notch! We need our youngest donors to show the Boomers they've got this, and are ready to take the reins of donating and save lives! As Baby Boomers begin to age out of donating for a variety of reasons, we need Gen Z to take their place ASAP! Pre-pandemic, high school and college blood drives accounted for 20% of our collections. Now that we are no longer able to host drives at schools like we used to, we NEED Gen Z to join us at local donor center or community blood drive. Find one near you at nybc.org/donate
.
.
.
#nybloodcenter #newyorkbloodcenter #genz #GiveBloodChallenge",[],"['nybloodcenter', 'newyorkbloodcenter', 'genz', 'GiveBloodChallenge']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/142863865_746831929292300_4482856580088311797_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=NzY5pWeANXgAX9DhlEN&oh=2eecad6a9a59a930b971e58e18f053cd&oe=6073D374,0,0,29,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/142863865_746831929292300_4482856580088311797_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=NzY5pWeANXgAX9DhlEN&oh=606d2d59e75a8395e487a6a0008e829b&oe=6072EECA,0.20142857142857146
3625,3625,2389578876483269120,-9202827812230083930,2020-09-02 20:53:47,2020-09-02 00:00:00,20:53:47,,229013223,newyorkbloodcenter,New York Blood Center,,,,"Shatera suffers from Sickle Cell disease. She needs blood transfusions several times a year when she has a Sickle Cell crisis. Blood donors continue to keep Shatera alive. September is #SickleCellAwareness month. More than 90,000 people in the U.S. suffer from this blood disorder, and more than 1,000 babies are born every year with this disease. Give blood to help patients like Shatera - become a donor today! #nybloodcenter
.
.
.
 #newyorkbloodcenter #donateblood #blooddonor #nyc #nyclife #newyork #ny #newyorker #newyorklife #newyorklike #blooddonation #giveblood #blooddonors #donatingblood #iloveny #ilovenewyork #adrp @adrpgiveblood #sicklecellwarrior #sicklecell",[],"['SickleCellAwareness', 'nybloodcenter', 'newyorkbloodcenter', 'donateblood', 'blooddonor', 'nyc', 'nyclife', 'newyork', 'ny', 'newyorker', 'newyorklife', 'newyorklike', 'blooddonation', 'giveblood', 'blooddonors', 'donatingblood', 'iloveny', 'ilovenewyork', 'adrp', 'sicklecellwarrior', 'sicklecell']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/118692560_3013118922130526_4356211459601520432_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=oQ4vgCC-Oq8AX8HsaSm&ccb=7-4&oh=52d97e87f803fcafdc489a68e3a1f9bb&oe=6064EF77&_nc_sid=4f375e,1,0,29,[],https://instagram.com,False,,1,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/118692560_3013118922130526_4356211459601520432_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=oQ4vgCC-Oq8AX8HsaSm&ccb=7-4&oh=f1fd28afd92d2f3ce52769fae7c58eab&oe=606550F3&_nc_sid=4f375e,0.125
7298,3639,2200258529151923968,-7517860036720697357,2019-12-16 15:47:57,2019-12-16 00:00:00,15:47:57,,229013223,newyorkbloodcenter,New York Blood Center,,,,"We are so thankful for the dedication of donors like Thomas, and for the @fdny for not only supporting our mission, but being heroes in many more ways than one! • #Repost @fdny “I was introduced to the @newyorkbloodcenter when I was a Probationary Firefighter attending the FDNY Fire Academy. I decided it was a good opportunity to help people and I have been donating ever since. My blood type has a code attached to it and it is specifically used for those with Sickle Cell Anemia. It’s great to know that I am able to help people in need, especially those with a specific illness,” says #FDNY Marine Wiper Thomas E. Johnson, #Marine9, who since graduating the Fire Academy in 2004 has donated 70 pints of blood that have been received by roughly 210 people. “It feels good knowing that I can make a difference in a stranger’s life. My job is to help the community, and this is a way I can reach even more people. ” To learn how you can donate blood to New York Blood Center please visit: www.nybloodcenter.org
.
#nybloodcenter #newyorkbloodcenter #fdny",[],"['Repost', 'FDNY', 'Marine9', 'nybloodcenter', 'newyorkbloodcenter', 'fdny']",,[],https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/e35/75472273_510669746216095_4952857284188218830_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=n2X-7ocULT0AX9z125D&oh=c11e7240197212415ec5f032d4841555&oe=6076A927,1,0,29,[],https://instagram.com,False,,0,https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c180.0.720.720a/s640x640/75472273_510669746216095_4952857284188218830_n.jpg?tp=1&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=n2X-7ocULT0AX9z125D&oh=f2f7b0214484e52056b8b91d0e3ed8a2&oe=60780993,0.32224025974025977
